density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
High,E-Uniform50,90,6.726648381863104,0.8277987266559445
High,E-Uniform50,91,7.781509086702644,0.8910638289271026
High,E-Uniform50,92,5.805571164271173,0.763844952978782
High,E-Uniform50,93,10.117084692566516,1.0050553855935158
High,E-Uniform50,94,11.670923006226866,1.0671052040024918
High,E-Uniform50,95,3.863218956561645,0.5869493234520123
High,E-Uniform50,96,6.505110406742517,0.8132546719402084
High,E-Uniform50,97,4.775005065471115,0.6789738366328514
High,E-Uniform50,98,7.68002169493091,0.8853624468512349
High,E-Uniform50,99,8.401411906103275,0.924352277907387
High,E-Uniform50,9,5.175366066764433,0.7139410739653055
High,F-Uniform30,100,19.662193899197923,1.2936319745926133
High,F-Uniform30,10,15.86761170827394,1.2005115644377782
High,F-Uniform30,11,17.328902646313495,1.2387710618633696
High,F-Uniform30,12,15.21878738501412,1.1823800497422288
High,F-Uniform30,13,14.51673864835101,1.1618690580915836
High,F-Uniform30,14,23.76461353114448,1.3759307560321608
High,F-Uniform30,15,14.75485109454811,1.1689348309730574
High,F-Uniform30,16,15.849016283734734,1.2000023116134606
High,F-Uniform30,17,18.774790567763503,1.2735751011610559
High,F-Uniform30,18,12.424135652447486,1.0942661845739936
High,F-Uniform30,19,23.5884192423628,1.3726988379893839
High,F-Uniform30,1,13.744003801327194,1.1381132666046871
High,F-Uniform30,20,18.531492243199057,1.2679103921679726
High,F-Uniform30,21,21.40514352874204,1.3305181442717848
High,F-Uniform30,22,18.59715600237813,1.2694465341689303
High,F-Uniform30,23,18.520105866513248,1.2676434649113104
High,F-Uniform30,24,13.963267972630726,1.144987072755982
High,F-Uniform30,25,16.828976603848,1.2260577066582155
High,F-Uniform30,26,19.73485707152769,1.2952339853922075
High,F-Uniform30,27,24.025257505406834,1.3806680511825362
High,F-Uniform30,28,11.934755750095238,1.0768135354105333
High,F-Uniform30,2,19.06180953018772,1.280164125666057
High,F-Uniform30,30,17.764964558192194,1.249564345391521
High,F-Uniform30,31,20.24106815158201,1.3062334271449128
High,F-Uniform30,32,16.36677737962071,1.2139631751953055
High,F-Uniform30,33,16.102518130990678,1.2068937968318159
High,F-Uniform30,34,23.05218093021652,1.362712019580422
High,F-Uniform30,35,18.77916614552813,1.273676304307314
High,F-Uniform30,36,12.66092861192126,1.1024655600449416
High,F-Uniform30,38,16.41735104452414,1.2153030846011919
High,F-Uniform30,39,11.43108639385937,1.0580875070739597
High,F-Uniform30,40,15.151493585998567,1.1804554463158912
High,F-Uniform30,41,16.093257256848098,1.2066439537017657
High,F-Uniform30,42,16.67717229073481,1.2221224154482089
High,F-Uniform30,43,16.28135843923853,1.2116906375343106
High,F-Uniform30,44,18.52690132241559,1.2678027883901788
High,F-Uniform30,45,15.510689113534054,1.1906310932073467
High,F-Uniform30,46,24.9793806386988,1.3975816658823874
High,F-Uniform30,47,15.550100625300884,1.1917332037082915
High,F-Uniform30,48,11.599046304820575,1.0644222821940834
High,F-Uniform30,49,22.304900176567,1.3484002839388491
High,F-Uniform30,4,23.343921338549755,1.3681738111201724
High,F-Uniform30,50,19.862762926953625,1.2980396590873975
High,F-Uniform30,51,18.86915858097192,1.2757525344103855
High,F-Uniform30,52,20.12479448147572,1.3037314539583276
High,F-Uniform30,53,14.695407697948818,1.1671816393037189
High,F-Uniform30,54,19.081466808063936,1.280611756225685
High,F-Uniform30,55,18.4252858749088,1.2654142348177786
High,F-Uniform30,57,19.936990746283985,1.2996596072901156
High,F-Uniform30,58,16.510459206368182,1.2177591524886169
High,F-Uniform30,59,14.787909405575094,1.1699067813127986
High,F-Uniform30,5,16.16724264868783,1.2086359565438902
High,F-Uniform30,60,18.436218643089862,1.2656718499691009
High,F-Uniform30,61,17.997953742753246,1.255223131283998
High,F-Uniform30,62,16.603009470182435,1.220186815620363
High,F-Uniform30,63,21.59413556715621,1.3343358235292406
High,F-Uniform30,64,20.72110533253336,1.3164129184002331
High,F-Uniform30,65,23.17426247279897,1.3650059214965569
High,F-Uniform30,66,15.564195138945236,1.1921266672123942
High,F-Uniform30,67,14.85670384638246,1.171922466213622
High,F-Uniform30,68,16.363580140796792,1.2138783277760798
High,F-Uniform30,69,24.169125262939733,1.3832609325610254
High,F-Uniform30,6,18.01295865162308,1.255585052105631
High,F-Uniform30,70,15.711907084444883,1.1962289021618036
High,F-Uniform30,71,18.718835559802805,1.2722788291413418
High,F-Uniform30,72,15.181631675537377,1.1813184507162602
High,F-Uniform30,73,16.602268709270668,1.2201674386782573
High,F-Uniform30,74,17.65173823955336,1.246787478600645
High,F-Uniform30,75,19.634748508087977,1.2930253429759755
High,F-Uniform30,76,16.751333981318677,1.2240493975016606
High,F-Uniform30,77,16.796358403401435,1.2252151331103922
High,F-Uniform30,78,14.87437385540538,1.1724386929306188
High,F-Uniform30,79,20.55986717790038,1.3130203046767757
High,F-Uniform30,7,13.018127924279993,1.1145485348764692
High,F-Uniform30,80,16.687360223215677,1.2223876409833851
High,F-Uniform30,81,17.59218331247629,1.2453197417723643
High,F-Uniform30,82,12.10275277989678,1.0828841621468748
High,F-Uniform30,83,21.23374518264485,1.3270266012647651
High,F-Uniform30,84,17.3068885608729,1.2382189972628406
High,F-Uniform30,85,12.274040114361906,1.0889875383236303
High,F-Uniform30,86,17.982644435545758,1.254853557214648
High,F-Uniform30,87,17.392870018342453,1.240371251369344
High,F-Uniform30,88,18.42270580253643,1.265353416784282
High,F-Uniform30,8,16.735127568440266,1.2236290272440506
High,F-Uniform30,90,14.625194484387128,1.1651016499976061
High,F-Uniform30,91,16.26427797425031,1.211234788259801
High,F-Uniform30,92,24.434850121932016,1.3880096795042556
High,F-Uniform30,93,16.930332552616495,1.228665488785122
High,F-Uniform30,94,14.79509363797107,1.170117718149943
High,F-Uniform30,95,22.64045270785877,1.3548851065515395
High,F-Uniform30,96,19.236608318159234,1.2841285022883642
High,F-Uniform30,97,17.81440136270631,1.2507712328480478
High,F-Uniform30,98,15.756324819853816,1.1974549252988234
High,F-Uniform30,99,19.43361140162822,1.2885535142415168
High,F-Uniform30,9,18.23153135746921,1.2608231487519075
High,control,100,4.330009030734145,0.6364888021256325
High,control,10,3.324826667559611,0.5217690092527867
High,control,11,3.417896956977592,0.5337589654383745
High,control,12,4.473067732496294,0.6506054744361655
High,control,13,6.246491976501585,0.7956361864688771
High,control,14,4.885357376416689,0.6888963389716212
High,control,15,6.046701207612538,0.7815185088587712
High,control,16,2.755179885988586,0.4401499592465384
High,control,17,3.5440489371882955,0.5494997101123329
High,control,18,4.4655067025985575,0.6498707455665609
High,control,19,6.618930173447659,0.8207877995129914
High,control,1,4.877712243831155,0.6882161759280064
High,control,20,3.473932398301995,0.5408213629510141
High,control,21,6.06515248335108,0.7828417238910502
High,control,22,4.198400784322852,0.6230838944921349
High,control,23,1.615592693564188,0.2083318804276791
High,control,24,5.219306644862791,0.7176128132876526
High,control,25,7.57158386127567,0.8791867368662419
High,control,26,8.650352487051926,0.9370338045818792
High,control,27,6.874171397061319,0.8372203564119067
High,control,29,4.101353962806171,0.6129272522086832
High,control,2,6.307004230740522,0.7998231223182994
High,control,30,5.3928096242169445,0.7318150891901812
High,control,31,3.4927185398507943,0.5431635894982962
High,control,32,4.749639780043995,0.6766606733150987
High,control,33,4.085208222610242,0.6112141973741857
High,control,34,4.8771057424703965,0.6881621718051302
High,control,35,2.665610405979155,0.4257966751237917
High,control,36,4.111259003779895,0.613974837609627
High,control,37,3.17036900030898,0.5011098128397055
High,control,38,3.510060470435384,0.5453145984459343
High,control,39,4.884519439545112,0.6888218423597895
High,control,3,4.104360743727764,0.6132455251361938
High,control,40,3.867012969613321,0.5873756286600973
High,control,41,5.937767255819814,0.7736231704418811
High,control,42,2.6455411407397493,0.42251451962249925
High,control,43,4.58874427527844,0.6616938557051165
High,control,44,6.057754724104041,0.7823116849551327
High,control,45,4.757006368297873,0.6773337328188451
High,control,46,3.013991563941248,0.4791420324049924
High,control,47,5.630787512056747,0.7505691387630609
High,control,48,7.744877217220421,0.8890145370976361
High,control,49,5.994995973081954,0.7777888957136208
High,control,4,5.847576022410266,0.766975876637439
High,control,50,2.7575202423024607,0.4405187091767768
High,control,51,5.146216625559173,0.7114880635114958
High,control,52,4.661105797083949,0.6684889605958138
High,control,53,6.437027018512034,0.8086853320225624
High,control,54,3.898367627329778,0.5908827919371574
High,control,55,6.372878627611772,0.8043356473578814
High,control,56,4.207372209792316,0.6240109340537184
High,control,57,4.882559932482817,0.6886475828737326
High,control,58,7.371450607161122,0.867552959866428
High,control,59,4.274445002721698,0.6308797335898829
High,control,5,5.250687584289809,0.7202161785507389
High,control,60,7.548131897322782,0.8778394804938183
High,control,61,6.469220745883077,0.8108519705999512
High,control,62,4.658617489468688,0.6682570527893185
High,control,63,3.833444112958461,0.5835891361430101
High,control,64,6.4269615173405015,0.8080056994970338
High,control,65,6.402598109655178,0.8063562420651701
High,control,66,2.120164691323638,0.3263695976056572
High,control,68,3.934894417382153,0.5949330836929243
High,control,69,5.851864707129771,0.7672942768472931
High,control,6,4.2726679663478,0.6306991446342348
High,control,70,2.453022672476368,0.38970156226503777
High,control,71,5.295916621746827,0.7239411390071135
High,control,73,7.705939375711869,0.8868255880020053
High,control,74,8.031622728282034,0.9048033000408038
High,control,75,4.19828950946411,0.6230723837526796
High,control,76,8.13969175948515,0.9106079589814172
High,control,77,3.9378900189005233,0.5952635825863524
High,control,78,3.1378655666271937,0.49663433347570407
High,control,79,3.394935920761913,0.5308315814082313
High,control,7,6.218209387386207,0.7936653420647383
High,control,80,4.349643287629162,0.6384536421117647
High,control,81,2.5449147374416605,0.4056732367007197
High,control,82,6.113678754242093,0.7863026148079024
High,control,83,5.182447844002457,0.7145349400614295
High,control,85,4.462472049992659,0.6495755089920768
High,control,86,5.170599470882731,0.7135408974080143
High,control,87,3.6891587692876735,0.5669273462383957
High,control,88,3.3591932318646167,0.5262349866099943
High,control,89,3.43358715659504,0.5357480758012535
High,control,8,4.3762202840747815,0.6410991747856767
High,control,90,8.594665870396343,0.9342289975485207
High,control,91,3.742311609010265,0.5731399468302887
High,control,92,5.151002597338843,0.7118917688690555
High,control,93,3.839674217804363,0.5842943776456675
High,control,94,4.24146562860712,0.6275159519773748
High,control,95,4.465403378260605,0.6498606966041561
High,control,96,3.934329978724288,0.5948707821031958
High,control,97,2.447279548148567,0.3886835808287335
High,control,98,3.5506479655508456,0.5503076156422106
High,control,99,5.235713188634481,0.7189758479617907
High,control,9,4.575856949540713,0.6604724390812562
